neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
584,ST. ANTHONY WEST,Robbery,0,8,2017
585,STANDISH,Aggravated Assault,0,8,2017
586,STANDISH,Arson,0,8,2017
587,STANDISH,Auto Theft,3,8,2017
588,STANDISH,Burglary,13,8,2017
589,STANDISH,Homicide,0,8,2017
590,STANDISH,Larceny,13,8,2017
591,STANDISH,Rape,1,8,2017
592,STANDISH,Robbery,2,8,2017
593,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,2,8,2017
594,STEVENS SQUARE - LORING HEIGHTS,Arson,0,8,2017
595,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,3,8,2017
596,STEVENS SQUARE - LORING HEIGHTS,Burglary,1,8,2017
597,STEVENS SQUARE - LORING HEIGHTS,Homicide,0,8,2017
598,STEVENS SQUARE - LORING HEIGHTS,Larceny,12,8,2017
599,STEVENS SQUARE - LORING HEIGHTS,Rape,1,8,2017
600,STEVENS SQUARE - LORING HEIGHTS,Robbery,3,8,2017
601,SUMNER - GLENWOOD,Aggravated Assault,1,8,2017
602,SUMNER - GLENWOOD,Arson,0,8,2017
603,SUMNER - GLENWOOD,Auto Theft,3,8,2017
604,SUMNER - GLENWOOD,Burglary,0,8,2017
605,SUMNER - GLENWOOD,Homicide,0,8,2017
606,SUMNER - GLENWOOD,Larceny,6,8,2017
607,SUMNER - GLENWOOD,Rape,0,8,2017
608,SUMNER - GLENWOOD,Robbery,0,8,2017
609,TANGLETOWN,Aggravated Assault,1,8,2017
610,TANGLETOWN,Arson,0,8,2017
611,TANGLETOWN,Auto Theft,3,8,2017
612,TANGLETOWN,Burglary,8,8,2017
613,TANGLETOWN,Homicide,0,8,2017
614,TANGLETOWN,Larceny,7,8,2017
615,TANGLETOWN,Rape,0,8,2017
616,TANGLETOWN,Robbery,0,8,2017
617,UNIVERSITY OF MINNESOTA,Aggravated Assault,0,8,2017
618,UNIVERSITY OF MINNESOTA,Arson,0,8,2017
619,UNIVERSITY OF MINNESOTA,Auto Theft,6,8,2017
620,UNIVERSITY OF MINNESOTA,Burglary,3,8,2017
621,UNIVERSITY OF MINNESOTA,Homicide,0,8,2017
622,UNIVERSITY OF MINNESOTA,Larceny,35,8,2017
623,UNIVERSITY OF MINNESOTA,Rape,0,8,2017
624,UNIVERSITY OF MINNESOTA,Robbery,3,8,2017
625,VENTURA VILLAGE,Aggravated Assault,8,8,2017
626,VENTURA VILLAGE,Arson,1,8,2017
627,VENTURA VILLAGE,Auto Theft,6,8,2017
628,VENTURA VILLAGE,Burglary,3,8,2017
629,VENTURA VILLAGE,Homicide,0,8,2017
630,VENTURA VILLAGE,Larceny,9,8,2017
631,VENTURA VILLAGE,Rape,1,8,2017
632,VENTURA VILLAGE,Robbery,3,8,2017
633,VICTORY,Aggravated Assault,1,8,2017
634,VICTORY,Arson,0,8,2017
635,VICTORY,Auto Theft,0,8,2017
636,VICTORY,Burglary,9,8,2017
637,VICTORY,Homicide,0,8,2017
638,VICTORY,Larceny,3,8,2017
639,VICTORY,Rape,0,8,2017
640,VICTORY,Robbery,0,8,2017
641,WAITE PARK,Aggravated Assault,1,8,2017
642,WAITE PARK,Arson,0,8,2017
643,WAITE PARK,Auto Theft,0,8,2017
644,WAITE PARK,Burglary,5,8,2017
645,WAITE PARK,Homicide,0,8,2017
646,WAITE PARK,Larceny,5,8,2017
647,WAITE PARK,Rape,0,8,2017
648,WAITE PARK,Robbery,0,8,2017
649,WEBBER - CAMDEN,Aggravated Assault,6,8,2017
650,WEBBER - CAMDEN,Arson,0,8,2017
651,WEBBER - CAMDEN,Auto Theft,3,8,2017
652,WEBBER - CAMDEN,Burglary,10,8,2017
653,WEBBER - CAMDEN,Homicide,0,8,2017
654,WEBBER - CAMDEN,Larceny,13,8,2017
655,WEBBER - CAMDEN,Rape,0,8,2017
656,WEBBER - CAMDEN,Robbery,2,8,2017
657,WENONAH,Aggravated Assault,1,8,2017
658,WENONAH,Arson,0,8,2017
659,WENONAH,Auto Theft,2,8,2017
660,WENONAH,Burglary,6,8,2017
661,WENONAH,Homicide,0,8,2017
662,WENONAH,Larceny,3,8,2017
663,WENONAH,Rape,0,8,2017
664,WENONAH,Robbery,2,8,2017
665,WEST CALHOUN,Aggravated Assault,0,8,2017
666,WEST CALHOUN,Arson,0,8,2017
667,WEST CALHOUN,Auto Theft,1,8,2017
668,WEST CALHOUN,Burglary,0,8,2017
669,WEST CALHOUN,Homicide,0,8,2017
670,WEST CALHOUN,Larceny,8,8,2017
671,WEST CALHOUN,Rape,0,8,2017
672,WEST CALHOUN,Robbery,0,8,2017
673,WHITTIER,Aggravated Assault,8,8,2017
674,WHITTIER,Arson,0,8,2017
675,WHITTIER,Auto Theft,12,8,2017
676,WHITTIER,Burglary,9,8,2017
677,WHITTIER,Homicide,0,8,2017
678,WHITTIER,Larceny,44,8,2017
679,WHITTIER,Rape,2,8,2017
680,WHITTIER,Robbery,3,8,2017
681,WILLARD - HAY,Aggravated Assault,7,8,2017
682,WILLARD - HAY,Arson,1,8,2017
683,WILLARD - HAY,Auto Theft,7,8,2017
684,WILLARD - HAY,Burglary,5,8,2017
685,WILLARD - HAY,Homicide,0,8,2017
686,WILLARD - HAY,Larceny,13,8,2017
687,WILLARD - HAY,Rape,5,8,2017
688,WILLARD - HAY,Robbery,1,8,2017
689,WINDOM,Aggravated Assault,2,8,2017
690,WINDOM,Arson,0,8,2017
691,WINDOM,Auto Theft,1,8,2017
692,WINDOM,Burglary,1,8,2017
693,WINDOM,Homicide,0,8,2017
694,WINDOM,Larceny,10,8,2017
695,WINDOM,Rape,0,8,2017
696,WINDOM,Robbery,0,8,2017
697,WINDOM PARK,Aggravated Assault,1,8,2017
698,WINDOM PARK,Arson,0,8,2017
699,WINDOM PARK,Auto Theft,0,8,2017
700,WINDOM PARK,Burglary,5,8,2017
701,WINDOM PARK,Homicide,0,8,2017
702,WINDOM PARK,Larceny,10,8,2017
703,WINDOM PARK,Rape,0,8,2017
704,WINDOM PARK,Robbery,0,8,2017
705,** NOT ASSIGNED **,Aggravated Assault,6,9,2017
706,** NOT ASSIGNED **,Arson,,9,2017
707,** NOT ASSIGNED **,Auto Theft,3,9,2017
708,** NOT ASSIGNED **,Burglary,3,9,2017
709,** NOT ASSIGNED **,Homicide,,9,2017
710,** NOT ASSIGNED **,Larceny,9,9,2017
711,** NOT ASSIGNED **,Rape,2,9,2017
712,** NOT ASSIGNED **,Robbery,1,9,2017
713,ARMATAGE,Aggravated Assault,1,9,2017
714,ARMATAGE,Arson,,9,2017
715,ARMATAGE,Auto Theft,1,9,2017
716,ARMATAGE,Burglary,2,9,2017
717,ARMATAGE,Homicide,,9,2017
718,ARMATAGE,Larceny,9,9,2017
719,ARMATAGE,Rape,,9,2017
720,ARMATAGE,Robbery,,9,2017
721,AUDUBON PARK,Aggravated Assault,,9,2017
722,AUDUBON PARK,Arson,1,9,2017
723,AUDUBON PARK,Auto Theft,2,9,2017
724,AUDUBON PARK,Burglary,3,9,2017
725,AUDUBON PARK,Homicide,1,9,2017
726,AUDUBON PARK,Larceny,1,9,2017
727,AUDUBON PARK,Rape,1,9,2017
728,AUDUBON PARK,Robbery,,9,2017
729,BANCROFT,Aggravated Assault,1,9,2017
730,BANCROFT,Arson,,9,2017
731,BANCROFT,Auto Theft,,9,2017
732,BANCROFT,Burglary,11,9,2017
733,BANCROFT,Homicide,,9,2017
734,BANCROFT,Larceny,1,9,2017
735,BANCROFT,Rape,,9,2017
736,BANCROFT,Robbery,3,9,2017
737,BELTRAMI,Aggravated Assault,,9,2017
738,BELTRAMI,Arson,,9,2017
739,BELTRAMI,Auto Theft,,9,2017
740,BELTRAMI,Burglary,2,9,2017
741,BELTRAMI,Homicide,,9,2017
742,BELTRAMI,Larceny,2,9,2017
743,BELTRAMI,Rape,,9,2017
744,BELTRAMI,Robbery,,9,2017
745,BOTTINEAU,Aggravated Assault,,9,2017
746,BOTTINEAU,Arson,,9,2017
747,BOTTINEAU,Auto Theft,1,9,2017
748,BOTTINEAU,Burglary,,9,2017
749,BOTTINEAU,Homicide,,9,2017
750,BOTTINEAU,Larceny,3,9,2017
751,BOTTINEAU,Rape,1,9,2017
752,BOTTINEAU,Robbery,,9,2017
753,BRYANT,Aggravated Assault,2,9,2017
754,BRYANT,Arson,,9,2017
755,BRYANT,Auto Theft,,9,2017
756,BRYANT,Burglary,11,9,2017
757,BRYANT,Homicide,,9,2017
758,BRYANT,Larceny,4,9,2017
759,BRYANT,Rape,,9,2017
760,BRYANT,Robbery,,9,2017
761,BRYN - MAWR,Aggravated Assault,,9,2017
762,BRYN - MAWR,Arson,,9,2017
763,BRYN - MAWR,Auto Theft,2,9,2017
764,BRYN - MAWR,Burglary,2,9,2017
765,BRYN - MAWR,Homicide,,9,2017
766,BRYN - MAWR,Larceny,11,9,2017
767,BRYN - MAWR,Rape,,9,2017
768,BRYN - MAWR,Robbery,,9,2017
769,CAMDEN INDUSTRIAL,Aggravated Assault,,9,2017
770,CAMDEN INDUSTRIAL,Arson,,9,2017
771,CAMDEN INDUSTRIAL,Auto Theft,1,9,2017
772,CAMDEN INDUSTRIAL,Burglary,,9,2017
773,CAMDEN INDUSTRIAL,Homicide,,9,2017
774,CAMDEN INDUSTRIAL,Larceny,,9,2017
775,CAMDEN INDUSTRIAL,Rape,,9,2017
776,CAMDEN INDUSTRIAL,Robbery,,9,2017
777,CARAG,Aggravated Assault,1,9,2017
778,CARAG,Arson,,9,2017
779,CARAG,Auto Theft,1,9,2017
780,CARAG,Burglary,4,9,2017
781,CARAG,Homicide,,9,2017
782,CARAG,Larceny,19,9,2017
783,CARAG,Rape,,9,2017
784,CARAG,Robbery,2,9,2017
785,CEDAR - ISLES - DEAN,Aggravated Assault,,9,2017
786,CEDAR - ISLES - DEAN,Arson,,9,2017
787,CEDAR - ISLES - DEAN,Auto Theft,,9,2017
788,CEDAR - ISLES - DEAN,Burglary,,9,2017
789,CEDAR - ISLES - DEAN,Homicide,,9,2017
790,CEDAR - ISLES - DEAN,Larceny,6,9,2017
791,CEDAR - ISLES - DEAN,Rape,,9,2017
792,CEDAR - ISLES - DEAN,Robbery,2,9,2017
793,CEDAR RIVERSIDE,Aggravated Assault,1,9,2017
794,CEDAR RIVERSIDE,Arson,,9,2017
795,CEDAR RIVERSIDE,Auto Theft,6,9,2017
796,CEDAR RIVERSIDE,Burglary,3,9,2017
797,CEDAR RIVERSIDE,Homicide,,9,2017
798,CEDAR RIVERSIDE,Larceny,22,9,2017
799,CEDAR RIVERSIDE,Rape,,9,2017
800,CEDAR RIVERSIDE,Robbery,8,9,2017
801,CENTRAL,Aggravated Assault,17,9,2017
802,CENTRAL,Arson,1,9,2017
803,CENTRAL,Auto Theft,4,9,2017
804,CENTRAL,Burglary,24,9,2017
805,CENTRAL,Homicide,,9,2017
806,CENTRAL,Larceny,10,9,2017
807,CENTRAL,Rape,1,9,2017
808,CENTRAL,Robbery,4,9,2017
809,CLEVELAND,Aggravated Assault,11,9,2017
810,CLEVELAND,Arson,,9,2017
811,CLEVELAND,Auto Theft,,9,2017
812,CLEVELAND,Burglary,6,9,2017
813,CLEVELAND,Homicide,,9,2017
814,CLEVELAND,Larceny,5,9,2017
815,CLEVELAND,Rape,,9,2017
816,CLEVELAND,Robbery,,9,2017
817,COLUMBIA PARK,Aggravated Assault,1,9,2017
818,COLUMBIA PARK,Arson,,9,2017
819,COLUMBIA PARK,Auto Theft,,9,2017
820,COLUMBIA PARK,Burglary,,9,2017
821,COLUMBIA PARK,Homicide,,9,2017
822,COLUMBIA PARK,Larceny,5,9,2017
823,COLUMBIA PARK,Rape,,9,2017
824,COLUMBIA PARK,Robbery,,9,2017
825,COMO,Aggravated Assault,,9,2017
826,COMO,Arson,,9,2017
827,COMO,Auto Theft,2,9,2017
828,COMO,Burglary,10,9,2017
829,COMO,Homicide,,9,2017
830,COMO,Larceny,9,9,2017
831,COMO,Rape,1,9,2017
832,COMO,Robbery,,9,2017
833,COOPER,Aggravated Assault,,9,2017
834,COOPER,Arson,,9,2017
835,COOPER,Auto Theft,,9,2017
836,COOPER,Burglary,3,9,2017
837,COOPER,Homicide,,9,2017
838,COOPER,Larceny,7,9,2017
839,COOPER,Rape,,9,2017
840,COOPER,Robbery,,9,2017
841,CORCORAN,Aggravated Assault,3,9,2017
842,CORCORAN,Arson,,9,2017
843,CORCORAN,Auto Theft,,9,2017
844,CORCORAN,Burglary,2,9,2017
845,CORCORAN,Homicide,,9,2017
846,CORCORAN,Larceny,7,9,2017
847,CORCORAN,Rape,,9,2017
848,CORCORAN,Robbery,1,9,2017
849,DIAMOND LAKE,Aggravated Assault,1,9,2017
850,DIAMOND LAKE,Arson,,9,2017
851,DIAMOND LAKE,Auto Theft,,9,2017
852,DIAMOND LAKE,Burglary,3,9,2017
853,DIAMOND LAKE,Homicide,,9,2017
854,DIAMOND LAKE,Larceny,5,9,2017
855,DIAMOND LAKE,Rape,1,9,2017
856,DIAMOND LAKE,Robbery,,9,2017
857,DOWNTOWN EAST,Aggravated Assault,,9,2017
858,DOWNTOWN EAST,Arson,,9,2017
859,DOWNTOWN EAST,Auto Theft,3,9,2017
860,DOWNTOWN EAST,Burglary,3,9,2017
861,DOWNTOWN EAST,Homicide,,9,2017
862,DOWNTOWN EAST,Larceny,18,9,2017
863,DOWNTOWN EAST,Rape,,9,2017
864,DOWNTOWN EAST,Robbery,2,9,2017
865,DOWNTOWN WEST,Aggravated Assault,16,9,2017
866,DOWNTOWN WEST,Arson,,9,2017
867,DOWNTOWN WEST,Auto Theft,2,9,2017
868,DOWNTOWN WEST,Burglary,6,9,2017
869,DOWNTOWN WEST,Homicide,,9,2017
870,DOWNTOWN WEST,Larceny,140,9,2017
871,DOWNTOWN WEST,Rape,5,9,2017
872,DOWNTOWN WEST,Robbery,23,9,2017
873,EAST HARRIET,Aggravated Assault,1,9,2017
874,EAST HARRIET,Arson,,9,2017
875,EAST HARRIET,Auto Theft,,9,2017
876,EAST HARRIET,Burglary,1,9,2017
877,EAST HARRIET,Homicide,,9,2017
878,EAST HARRIET,Larceny,10,9,2017
879,EAST HARRIET,Rape,,9,2017
880,EAST HARRIET,Robbery,,9,2017
881,EAST ISLES,Aggravated Assault,2,9,2017
882,EAST ISLES,Arson,,9,2017
883,EAST ISLES,Auto Theft,4,9,2017
884,EAST ISLES,Burglary,1,9,2017
885,EAST ISLES,Homicide,,9,2017
886,EAST ISLES,Larceny,24,9,2017
887,EAST ISLES,Rape,,9,2017
888,EAST ISLES,Robbery,1,9,2017
889,EAST PHILLIPS,Aggravated Assault,1,9,2017
890,EAST PHILLIPS,Arson,,9,2017
891,EAST PHILLIPS,Auto Theft,3,9,2017
892,EAST PHILLIPS,Burglary,3,9,2017
893,EAST PHILLIPS,Homicide,1,9,2017
894,EAST PHILLIPS,Larceny,13,9,2017
895,EAST PHILLIPS,Rape,,9,2017
896,EAST PHILLIPS,Robbery,9,9,2017
897,ECCO,Aggravated Assault,2,9,2017
898,ECCO,Arson,,9,2017
899,ECCO,Auto Theft,1,9,2017
900,ECCO,Burglary,2,9,2017
901,ECCO,Homicide,,9,2017
902,ECCO,Larceny,12,9,2017
903,ECCO,Rape,,9,2017
904,ECCO,Robbery,1,9,2017
905,ELLIOT PARK,Aggravated Assault,3,9,2017
906,ELLIOT PARK,Arson,,9,2017
907,ELLIOT PARK,Auto Theft,4,9,2017
908,ELLIOT PARK,Burglary,3,9,2017
909,ELLIOT PARK,Homicide,,9,2017
910,ELLIOT PARK,Larceny,13,9,2017
911,ELLIOT PARK,Rape,2,9,2017
912,ELLIOT PARK,Robbery,7,9,2017
913,ERICSSON,Aggravated Assault,,9,2017
914,ERICSSON,Arson,,9,2017
915,ERICSSON,Auto Theft,1,9,2017
916,ERICSSON,Burglary,8,9,2017
917,ERICSSON,Homicide,,9,2017
918,ERICSSON,Larceny,2,9,2017
919,ERICSSON,Rape,,9,2017
920,ERICSSON,Robbery,,9,2017
921,FIELD,Aggravated Assault,1,9,2017
922,FIELD,Arson,,9,2017
923,FIELD,Auto Theft,2,9,2017
924,FIELD,Burglary,5,9,2017
925,FIELD,Homicide,,9,2017
926,FIELD,Larceny,7,9,2017
927,FIELD,Rape,,9,2017
928,FIELD,Robbery,,9,2017
929,FOLWELL,Aggravated Assault,10,9,2017
930,FOLWELL,Arson,,9,2017
931,FOLWELL,Auto Theft,5,9,2017
932,FOLWELL,Burglary,6,9,2017
933,FOLWELL,Homicide,,9,2017
934,FOLWELL,Larceny,8,9,2017
935,FOLWELL,Rape,,9,2017
936,FOLWELL,Robbery,4,9,2017
937,FULTON,Aggravated Assault,,9,2017
938,FULTON,Arson,,9,2017
939,FULTON,Auto Theft,1,9,2017
940,FULTON,Burglary,2,9,2017
941,FULTON,Homicide,,9,2017
942,FULTON,Larceny,7,9,2017
943,FULTON,Rape,,9,2017
944,FULTON,Robbery,,9,2017
945,HALE,Aggravated Assault,,9,2017
946,HALE,Arson,,9,2017
947,HALE,Auto Theft,,9,2017
948,HALE,Burglary,1,9,2017
949,HALE,Homicide,,9,2017
950,HALE,Larceny,1,9,2017
951,HALE,Rape,,9,2017
952,HALE,Robbery,,9,2017
953,HARRISON,Aggravated Assault,4,9,2017
954,HARRISON,Arson,,9,2017
955,HARRISON,Auto Theft,5,9,2017
956,HARRISON,Burglary,4,9,2017
957,HARRISON,Homicide,,9,2017
958,HARRISON,Larceny,6,9,2017
959,HARRISON,Rape,2,9,2017
960,HARRISON,Robbery,1,9,2017
961,HAWTHORNE,Aggravated Assault,8,9,2017
962,HAWTHORNE,Arson,,9,2017
963,HAWTHORNE,Auto Theft,6,9,2017
964,HAWTHORNE,Burglary,4,9,2017
965,HAWTHORNE,Homicide,,9,2017
966,HAWTHORNE,Larceny,18,9,2017
967,HAWTHORNE,Rape,4,9,2017
968,HAWTHORNE,Robbery,5,9,2017
969,HIAWATHA,Aggravated Assault,1,9,2017
970,HIAWATHA,Arson,,9,2017
971,HIAWATHA,Auto Theft,3,9,2017
972,HIAWATHA,Burglary,5,9,2017
973,HIAWATHA,Homicide,,9,2017
974,HIAWATHA,Larceny,17,9,2017
975,HIAWATHA,Rape,,9,2017
976,HIAWATHA,Robbery,1,9,2017
977,HOLLAND,Aggravated Assault,,9,2017
978,HOLLAND,Arson,,9,2017
979,HOLLAND,Auto Theft,1,9,2017
980,HOLLAND,Burglary,5,9,2017
981,HOLLAND,Homicide,,9,2017
982,HOLLAND,Larceny,12,9,2017
983,HOLLAND,Rape,,9,2017
984,HOLLAND,Robbery,1,9,2017
985,HOWE,Aggravated Assault,3,9,2017
986,HOWE,Arson,,9,2017
987,HOWE,Auto Theft,4,9,2017
988,HOWE,Burglary,10,9,2017
989,HOWE,Homicide,,9,2017
990,HOWE,Larceny,12,9,2017
991,HOWE,Rape,,9,2017
992,HOWE,Robbery,1,9,2017
993,HUMBOLDT INDUSTRIAL AREA,Aggravated Assault,,9,2017
994,HUMBOLDT INDUSTRIAL AREA,Arson,,9,2017
995,HUMBOLDT INDUSTRIAL AREA,Auto Theft,,9,2017
996,HUMBOLDT INDUSTRIAL AREA,Burglary,,9,2017
997,HUMBOLDT INDUSTRIAL AREA,Homicide,,9,2017
998,HUMBOLDT INDUSTRIAL AREA,Larceny,,9,2017
999,HUMBOLDT INDUSTRIAL AREA,Rape,,9,2017
1000,HUMBOLDT INDUSTRIAL AREA,Robbery,,9,2017
1001,JORDAN,Aggravated Assault,9,9,2017
1002,JORDAN,Arson,1,9,2017
1003,JORDAN,Auto Theft,11,9,2017
1004,JORDAN,Burglary,6,9,2017
1005,JORDAN,Homicide,,9,2017
1006,JORDAN,Larceny,25,9,2017
1007,JORDAN,Rape,2,9,2017
1008,JORDAN,Robbery,7,9,2017
1009,KEEWAYDIN,Aggravated Assault,,9,2017
1010,KEEWAYDIN,Arson,,9,2017
1011,KEEWAYDIN,Auto Theft,1,9,2017
1012,KEEWAYDIN,Burglary,2,9,2017
1013,KEEWAYDIN,Homicide,,9,2017
1014,KEEWAYDIN,Larceny,6,9,2017
1015,KEEWAYDIN,Rape,,9,2017
1016,KEEWAYDIN,Robbery,,9,2017
1017,KENNY,Aggravated Assault,,9,2017
1018,KENNY,Arson,,9,2017
1019,KENNY,Auto Theft,1,9,2017
1020,KENNY,Burglary,2,9,2017
1021,KENNY,Homicide,,9,2017
1022,KENNY,Larceny,4,9,2017
1023,KENNY,Rape,,9,2017
1024,KENNY,Robbery,,9,2017
1025,KENWOOD,Aggravated Assault,,9,2017
1026,KENWOOD,Arson,,9,2017
1027,KENWOOD,Auto Theft,,9,2017
1028,KENWOOD,Burglary,1,9,2017
1029,KENWOOD,Homicide,,9,2017
1030,KENWOOD,Larceny,1,9,2017
1031,KENWOOD,Rape,,9,2017
1032,KENWOOD,Robbery,,9,2017
1033,KING FIELD,Aggravated Assault,,9,2017
1034,KING FIELD,Arson,,9,2017
1035,KING FIELD,Auto Theft,2,9,2017
1036,KING FIELD,Burglary,9,9,2017
1037,KING FIELD,Homicide,1,9,2017
1038,KING FIELD,Larceny,18,9,2017
1039,KING FIELD,Rape,,9,2017
1040,KING FIELD,Robbery,1,9,2017
1041,LIND - BOHANON,Aggravated Assault,2,9,2017
1042,LIND - BOHANON,Arson,1,9,2017
1043,LIND - BOHANON,Auto Theft,1,9,2017
1044,LIND - BOHANON,Burglary,10,9,2017
1045,LIND - BOHANON,Homicide,,9,2017
1046,LIND - BOHANON,Larceny,4,9,2017
1047,LIND - BOHANON,Rape,0,9,2017
1048,LIND - BOHANON,Robbery,,9,2017
1049,LINDEN HILLS,Aggravated Assault,,9,2017
1050,LINDEN HILLS,Arson,,9,2017
1051,LINDEN HILLS,Auto Theft,1,9,2017
1052,LINDEN HILLS,Burglary,2,9,2017
1053,LINDEN HILLS,Homicide,,9,2017
1054,LINDEN HILLS,Larceny,14,9,2017
1055,LINDEN HILLS,Rape,,9,2017
1056,LINDEN HILLS,Robbery,1,9,2017
1057,LOGAN PARK,Aggravated Assault,,9,2017
1058,LOGAN PARK,Arson,,9,2017
1059,LOGAN PARK,Auto Theft,2,9,2017
1060,LOGAN PARK,Burglary,3,9,2017
1061,LOGAN PARK,Homicide,,9,2017
1062,LOGAN PARK,Larceny,8,9,2017
1063,LOGAN PARK,Rape,,9,2017
1064,LOGAN PARK,Robbery,1,9,2017
1065,LONGFELLOW,Aggravated Assault,1,9,2017
1066,LONGFELLOW,Arson,,9,2017
1067,LONGFELLOW,Auto Theft,3,9,2017
1068,LONGFELLOW,Burglary,4,9,2017
1069,LONGFELLOW,Homicide,,9,2017
1070,LONGFELLOW,Larceny,36,9,2017
1071,LONGFELLOW,Rape,1,9,2017
1072,LONGFELLOW,Robbery,2,9,2017
1073,LORING PARK,Aggravated Assault,7,9,2017
1074,LORING PARK,Arson,,9,2017
1075,LORING PARK,Auto Theft,5,9,2017
1076,LORING PARK,Burglary,1,9,2017
1077,LORING PARK,Homicide,,9,2017
1078,LORING PARK,Larceny,40,9,2017
1079,LORING PARK,Rape,1,9,2017
1080,LORING PARK,Robbery,6,9,2017
1081,LOWRY HILL,Aggravated Assault,,9,2017
1082,LOWRY HILL,Arson,,9,2017
1083,LOWRY HILL,Auto Theft,1,9,2017
1084,LOWRY HILL,Burglary,,9,2017
1085,LOWRY HILL,Homicide,,9,2017
1086,LOWRY HILL,Larceny,4,9,2017
1087,LOWRY HILL,Rape,,9,2017
1088,LOWRY HILL,Robbery,,9,2017
1089,LOWRY HILL EAST,Aggravated Assault,,9,2017
1090,LOWRY HILL EAST,Arson,,9,2017
1091,LOWRY HILL EAST,Auto Theft,3,9,2017
1092,LOWRY HILL EAST,Burglary,6,9,2017
1093,LOWRY HILL EAST,Homicide,,9,2017
1094,LOWRY HILL EAST,Larceny,26,9,2017
1095,LOWRY HILL EAST,Rape,,9,2017
1096,LOWRY HILL EAST,Robbery,2,9,2017
1097,LYNDALE,Aggravated Assault,4,9,2017
1098,LYNDALE,Arson,,9,2017
1099,LYNDALE,Auto Theft,3,9,2017
1100,LYNDALE,Burglary,4,9,2017
1101,LYNDALE,Homicide,,9,2017
1102,LYNDALE,Larceny,26,9,2017
1103,LYNDALE,Rape,1,9,2017
1104,LYNDALE,Robbery,6,9,2017
1105,LYNNHURST,Aggravated Assault,,9,2017
1106,LYNNHURST,Arson,,9,2017
1107,LYNNHURST,Auto Theft,1,9,2017
1108,LYNNHURST,Burglary,3,9,2017
1109,LYNNHURST,Homicide,,9,2017
1110,LYNNHURST,Larceny,11,9,2017
1111,LYNNHURST,Rape,,9,2017
1112,LYNNHURST,Robbery,,9,2017
1113,MARCY HOLMES,Aggravated Assault,2,9,2017
1114,MARCY HOLMES,Arson,,9,2017
1115,MARCY HOLMES,Auto Theft,10,9,2017
1116,MARCY HOLMES,Burglary,11,9,2017
1117,MARCY HOLMES,Homicide,,9,2017
1118,MARCY HOLMES,Larceny,46,9,2017
1119,MARCY HOLMES,Rape,1,9,2017
1120,MARCY HOLMES,Robbery,2,9,2017
1121,MARSHALL TERRACE,Aggravated Assault,,9,2017
1122,MARSHALL TERRACE,Arson,,9,2017
1123,MARSHALL TERRACE,Auto Theft,2,9,2017
1124,MARSHALL TERRACE,Burglary,,9,2017
1125,MARSHALL TERRACE,Homicide,,9,2017
1126,MARSHALL TERRACE,Larceny,5,9,2017
1127,MARSHALL TERRACE,Rape,,9,2017
1128,MARSHALL TERRACE,Robbery,,9,2017
1129,MCKINLEY,Aggravated Assault,4,9,2017
1130,MCKINLEY,Arson,2,9,2017
1131,MCKINLEY,Auto Theft,2,9,2017
1132,MCKINLEY,Burglary,7,9,2017
1133,MCKINLEY,Homicide,,9,2017
1134,MCKINLEY,Larceny,6,9,2017
1135,MCKINLEY,Rape,,9,2017
1136,MCKINLEY,Robbery,2,9,2017
1137,MID - CITY INDUSTRIAL,Aggravated Assault,,9,2017
1138,MID - CITY INDUSTRIAL,Arson,,9,2017
1139,MID - CITY INDUSTRIAL,Auto Theft,,9,2017
1140,MID - CITY INDUSTRIAL,Burglary,2,9,2017
1141,MID - CITY INDUSTRIAL,Homicide,,9,2017
1142,MID - CITY INDUSTRIAL,Larceny,9,9,2017
1143,MID - CITY INDUSTRIAL,Rape,,9,2017
1144,MID - CITY INDUSTRIAL,Robbery,,9,2017
1145,MIDTOWN PHILLIPS,Aggravated Assault,3,9,2017
1146,MIDTOWN PHILLIPS,Arson,,9,2017
1147,MIDTOWN PHILLIPS,Auto Theft,5,9,2017
1148,MIDTOWN PHILLIPS,Burglary,3,9,2017
1149,MIDTOWN PHILLIPS,Homicide,,9,2017
1150,MIDTOWN PHILLIPS,Larceny,5,9,2017
1151,MIDTOWN PHILLIPS,Rape,1,9,2017
1152,MIDTOWN PHILLIPS,Robbery,3,9,2017
1153,MINNEHAHA,Aggravated Assault,1,9,2017
1154,MINNEHAHA,Arson,,9,2017
1155,MINNEHAHA,Auto Theft,,9,2017
1156,MINNEHAHA,Burglary,6,9,2017
1157,MINNEHAHA,Homicide,,9,2017
1158,MINNEHAHA,Larceny,8,9,2017
1159,MINNEHAHA,Rape,,9,2017
1160,MINNEHAHA,Robbery,,9,2017
1161,MORRIS PARK,Aggravated Assault,,9,2017
1162,MORRIS PARK,Arson,,9,2017
1163,MORRIS PARK,Auto Theft,,9,2017
1164,MORRIS PARK,Burglary,3,9,2017
1165,MORRIS PARK,Homicide,,9,2017
1166,MORRIS PARK,Larceny,,9,2017
1167,MORRIS PARK,Rape,,9,2017
1168,MORRIS PARK,Robbery,,9,2017
1169,NEAR - NORTH,Aggravated Assault,12,9,2017
1170,NEAR - NORTH,Arson,7,9,2017
1171,NEAR - NORTH,Auto Theft,6,9,2017
1172,NEAR - NORTH,Burglary,4,9,2017
